sample_id,timestamp_utc,month_block,segment_id,source_dataset,altitude_km,latitude_deg,longitude_deg,residual_mGs,Bx_model_nT,By_model_nT,Bz_model_nT,B_model_nT,B_model_mGs,B_teaching_mGs,is_anomaly,anomaly_type,anomaly_id,quality_flag
4077,2026-03-21 20:01:50,2026-03,segment_6,200_stab,443.34340625,14.193972,-172.680207,69.1907113103833,24419.5306755356,3811.97826498531,10769.7960261329,26959.843529788,269.59843529788,338.789146608264,0,normal,,normal_semisynthetic
4078,2026-03-21 20:02:00,2026-03,segment_6,200_stab,443.22975,13.552174,-172.809421,78.7182277579897,24550.0133709655,3847.91104582995,10253.6848544092,26882.1061121473,268.821061121473,347.539288879463,0,normal,,normal_semisynthetic
4079,2026-03-21 20:02:20,2026-03,segment_6,200_stab,443.0320625,12.268329,-173.066468,97.3009576087796,24809.155305026,3920.87326484081,9202.00622974768,26749.6607971047,267.496607971047,364.797565579826,0,normal,,normal_semisynthetic
4080,2026-03-21 20:02:40,2026-03,segment_6,200_stab,442.87340625,10.976415,-173.323399,75.3943758993471,25065.7516414869,3995.65749777719,8116.990185377,26648.503032286,266.48503032286,341.879406222207,0,normal,,normal_semisynthetic
4081,2026-03-21 20:02:50,2026-03,segment_6,200_stab,442.80971875,10.333598,-173.450646,88.6674032575593,25191.2096390277,4033.34336996815,7566.89843567865,26610.577854556,266.10577854556,354.773181803119,0,normal,,normal_semisynthetic
4082,2026-03-21 20:03:00,2026-03,segment_6,200_stab,442.75625,9.691364,-173.577428,94.4712373955089,25314.7194051188,4071.29322912992,7010.43634493739,26581.1336263877,265.811336263877,360.282573659385,0,normal,,normal_semisynthetic
4083,2026-03-21 20:03:20,2026-03,segment_6,200_stab,442.680125,8.408668,-173.82966,81.0534938496967,25554.7799805344,4147.92954893179,5878.36770303189,26548.2072134536,265.482072134536,346.535565984233,0,normal,,normal_semisynthetic
4084,2026-03-21 20:03:30,2026-03,segment_6,200_stab,442.65734375,7.76243,-173.956298,62.0572879018139,25671.8024197622,4186.93959469324,5297.56128675676,26544.9817900835,265.449817900835,327.507105802649,0,normal,,normal_semisynthetic
4085,2026-03-21 20:03:40,2026-03,segment_6,200_stab,442.645125,7.123861,-174.081168,80.8044651285928,25784.4650374536,4225.73358438628,4716.79204515937,26550.7737889342,265.507737889342,346.312203017935,0,normal,,normal_semisynthetic
4086,2026-03-21 20:04:00,2026-03,segment_6,200_stab,442.6518125,5.836287,-174.332252,73.653810289149,26001.4614679186,4304.65330276569,3525.24519419842,26590.0995147421,265.900995147421,339.55480543657,0,normal,,normal_semisynthetic
4087,2026-03-21 20:04:20,2026-03,segment_6,200_stab,442.70040625,4.550546,-174.582196,83.3941381704504,26202.6015621971,4384.31118846892,2308.58828786662,26666.9850771973,266.669850771973,350.063988942423,0,normal,,normal_semisynthetic
4088,2026-03-21 20:04:30,2026-03,segment_6,200_stab,442.74046875,3.908,-174.706868,90.6553286775488,26296.5625164414,4424.40819311748,1690.82125014322,26719.7205176321,267.197205176321,357.85253385387,0,normal,,normal_semisynthetic
4089,2026-03-21 20:04:50,2026-03,segment_6,200_stab,442.85228125,2.621545,-174.956108,72.5118974828688,26470.1081128154,4505.20298110875,435.231687808694,26854.2902350295,268.542902350295,341.054799833164,0,normal,,normal_semisynthetic
4090,2026-03-21 20:05:00,2026-03,segment_6,200_stab,442.92403125,1.978351,-175.080582,81.5066011451163,26549.0266119156,4545.8310265129,-201.53417566382,26936.1468993947,269.361468993947,350.868070139064,0,normal,,normal_semisynthetic
4091,2026-03-21 20:05:10,2026-03,segment_6,200_stab,443.006375,1.335097,-175.205007,67.8516351036002,26622.3575388749,4586.60090711867,-844.082061606914,27027.7506155358,270.277506155358,338.129141258959,0,normal,,normal_semisynthetic
4092,2026-03-21 20:05:20,2026-03,segment_6,200_stab,443.10015625,0.686129,-175.330485,64.7254362437202,26690.4048471191,4627.85942069815,-1497.89607794564,27130.0292366446,271.300292366446,336.025728610166,0,normal,,normal_semisynthetic
4093,2026-03-21 20:05:40,2026-03,segment_6,200_stab,443.3174375,-0.598299,-175.578796,58.5589572864439,26806.5180776773,4709.8382739916,-2807.34927188151,27361.5276976694,273.615276976694,332.174234263138,0,normal,,normal_semisynthetic
4094,2026-03-21 20:06:00,2026-03,segment_6,200_stab,443.57759375,-1.886484,-175.82792,80.045002691303,26896.6519629685,4792.39114046326,-4139.33719789435,27632.0649264242,276.320649264242,356.365651955545,0,normal,,normal_semisynthetic
4095,2026-03-21 20:06:10,2026-03,segment_6,200_stab,443.72309375,-2.528948,-175.95225,71.5861936591097,26931.225166797,4833.65226724938,-4809.8837551598,27781.1098583832,277.811098583832,349.397292242941,0,normal,,normal_semisynthetic
4096,2026-03-21 20:06:20,2026-03,segment_6,200_stab,443.87921875,-3.172016,-176.076785,55.281673425383,26958.6578846102,4874.99166998406,-5484.78279217556,27939.5350891745,279.395350891745,334.677024317128,0,normal,,normal_semisynthetic
4097,2026-03-21 20:06:30,2026-03,segment_6,200_stab,444.04571875,-3.814971,-176.201409,54.1709605675841,26978.7391859698,4916.34821497259,-6162.94504415972,28107.0229560653,281.070229560653,335.241190128237,0,normal,,normal_semisynthetic
4098,2026-03-21 20:06:50,2026-03,segment_6,200_stab,444.410125,-5.101486,-176.451175,65.2066969358955,26996.2466923837,4999.11083155058,-7528.63689877569,28468.7340451902,284.687340451902,349.894037387798,0,normal,,normal_semisynthetic
4099,2026-03-21 20:07:10,2026-03,segment_6,200_stab,444.815375,-6.386466,-176.701331,44.5296438538542,26982.6870376377,5081.68340312413,-8901.87357438941,28864.0305417504,288.640305417504,333.169949271359,0,normal,,normal_semisynthetic
4100,2026-03-21 20:07:20,2026-03,segment_6,200_stab,445.03315625,-7.028469,-176.826631,37.8459171751206,26964.0269754402,5122.86418220778,-9590.46576469685,29073.6912301386,290.736912301386,328.582829476507,0,normal,,normal_semisynthetic
4101,2026-03-21 20:07:40,2026-03,segment_6,200_stab,445.49884375,-8.311716,-177.077818,16.6852640865726,26902.6144008225,5204.94788755416,-10969.8966061248,29515.7716426415,295.157716426415,311.842980512988,0,normal,,normal_semisynthetic
4102,2026-03-21 20:07:50,2026-03,segment_6,200_stab,445.74653125,-8.952898,-177.203739,32.0233798353188,26859.7855287774,5245.81488726173,-11659.8930731491,29747.6008942,297.476008942,329.499388777319,0,normal,,normal_semisynthetic
4103,2026-03-21 20:08:00,2026-03,segment_6,200_stab,446.00546875,-9.597184,-177.330582,11.594669173416,26808.5581041672,5286.75954565507,-12353.2168980441,29987.5070962593,299.875070962593,311.469740136009,0,normal,,normal_semisynthetic
4104,2026-03-21 20:08:20,2026-03,segment_6,200_stab,446.552125,-10.883544,-177.584857,27.5840573331158,26681.6992480182,5368.08430041939,-13735.8893028738,30486.1289566076,304.861289566076,332.445346899192,0,normal,,normal_semisynthetic
4105,2026-03-21 20:08:30,2026-03,segment_6,200_stab,446.83934375,-11.524961,-177.712206,4.52757839981618,26606.2362686272,5408.3926338333,-14423.7698028532,30743.9043484951,307.439043484951,311.966621884767,0,normal,,normal_semisynthetic
4106,2026-03-21 20:08:50,2026-03,segment_6,200_stab,447.443375,-12.809374,-177.968447,2.33617138830928,26430.8976910307,5488.54671503676,-15796.2187268492,31276.7809063422,312.767809063422,315.103980451731,0,normal,,normal_semisynthetic
4107,2026-03-21 20:09:10,2026-03,segment_6,200_stab,448.08215625,-14.087534,-178.225262,27.3599665951894,26224.7610541237,5567.46879129211,-17152.9561826311,31827.0122206147,318.270122206147,345.630088801336,0,normal,,normal_semisynthetic
4108,2026-03-21 20:09:30,2026-03,segment_6,200_stab,448.76303125,-15.375482,-178.486073,2.45721560056373,25985.8192995669,5646.03292730042,-18508.1688624289,32398.9630563401,323.989630563401,326.446846163964,0,normal,,normal_semisynthetic
4109,2026-03-21 20:09:40,2026-03,segment_6,200_stab,449.11534375,-16.01601,-178.616611,1.59937577587093,25855.5931339792,5684.71139724221,-19176.8695121896,32689.1413816172,326.891413816172,328.490789592043,0,normal,,normal_semisynthetic
4110,2026-03-21 20:10:00,2026-03,segment_6,200_stab,449.84671875,-17.297261,-178.879526,-25.4202080170821,25573.0393129332,5761.23266791908,-20502.4028977016,33279.4330801234,332.794330801234,307.374122784152,0,normal,,normal_semisynthetic
4111,2026-03-21 20:10:20,2026-03,segment_6,200_stab,450.6118125,-18.576673,-179.144647,-4.95823624701825,25262.510929967,5836.43640005558,-21808.0651333217,33879.9373257654,338.799373257654,333.841137010636,0,normal,,normal_semisynthetic
4112,2026-03-21 20:10:40,2026-03,segment_6,200_stab,451.41071875,-19.856053,-179.412595,-10.3417942735247,24924.9115653739,5910.33969597232,-23093.6517086476,34489.1298977492,344.891298977492,334.549504703967,0,normal,,normal_semisynthetic
4113,2026-03-21 20:10:50,2026-03,segment_6,200_stab,451.8223125,-20.495453,-179.547641,-37.7715740025438,24746.4681863676,5946.76080294896,-23728.0521516056,34796.15080229,347.9615080229,310.189934020356,0,normal,,normal_semisynthetic
4114,2026-03-21 20:11:10,2026-03,segment_6,200_stab,452.6735625,-21.780155,-179.821457,-5.51045084155979,24369.2540010024,6018.84909704441,-24985.3376103077,35416.8629401225,354.168629401225,348.658178559665,0,normal,,normal_semisynthetic
4115,2026-03-21 20:11:30,2026-03,segment_6,200_stab,453.5485625,-23.053876,179.90358,-29.1090541014528,23971.8617786829,6088.81371859412,-26207.7664143432,36035.6882834891,360.356882834891,331.247828733438,0,normal,,normal_semisynthetic
4116,2026-03-21 20:11:50,2026-03,segment_6,200_stab,454.460625,-24.337644,179.622641,-5.4911859148776,23549.2528656121,6157.72403302266,-27414.3008647728,36660.997909218,366.60997909218,361.118793177303,0,normal,,normal_semisynthetic
4117,2026-03-21 20:12:00,2026-03,segment_6,200_stab,454.92484375,-24.975738,179.481475,-24.9176798775608,23331.4112202471,6191.34742809734,-28004.1496237262,36971.8802423102,369.718802423102,344.801122545541,0,normal,,normal_semisynthetic
4118,2026-03-21 20:12:10,2026-03,segment_6,200_stab,455.39490625,-25.612277,179.339598,-16.4025591458029,23109.1912425723,6224.45774969102,-28585.8979911931,37281.7939231251,372.817939231251,356.415380085448,0,normal,,normal_semisynthetic
4119,2026-03-21 20:12:30,2026-03,segment_6,200_stab,456.3569375,-26.887308,179.05204,-20.2703640238297,22650.0226480439,6289.4329532411,-29730.8343650437,37901.2269573411,379.012269573411,358.741905549581,0,normal,,normal_semisynthetic
4120,2026-03-21 20:12:40,2026-03,segment_6,200_stab,456.847625,-27.524513,178.906557,-19.5052311698114,22413.8668820543,6321.20426885323,-30292.7189265864,38209.7876463634,382.097876463634,362.592645293822,0,normal,,normal_semisynthetic
4121,2026-03-21 20:13:00,2026-03,segment_6,200_stab,457.846875,-28.797577,178.612142,-40.17355568302,21929.5189777714,6383.20899357403,-31394.4907199076,38823.4878290765,388.234878290765,348.061322607745,0,normal,,normal_semisynthetic
4122,2026-03-21 20:13:20,2026-03,segment_6,200_stab,458.876125,-30.077865,178.310644,-86.5443031002876,21426.5724653212,6443.47660871943,-32474.3585597383,39436.0287337001,394.360287337001,307.815984236714,0,normal,,normal_semisynthetic
4123,2026-03-21 20:13:30,2026-03,segment_6,200_stab,459.39659375,-30.71448,178.158576,-37.5589726607499,21170.9119035538,6472.61887992052,-33000.7727699433,39738.5619946944,397.385619946944,359.826647286194,0,normal,,normal_semisynthetic
4124,2026-03-21 20:13:40,2026-03,segment_6,200_stab,459.92078125,-31.348922,178.005532,-67.0440102139325,20912.6051591039,6501.08962924723,-33518.4248212711,40038.5567098427,400.385567098427,333.341556884494,0,normal,,normal_semisynthetic
4125,2026-03-21 20:13:50,2026-03,segment_6,200_stab,460.4500625,-31.983105,177.850999,-87.2607650910698,20651.0038472819,6528.95639768724,-34028.9278146713,40336.8213888931,403.368213888931,316.107448797861,0,normal,,normal_semisynthetic
4126,2026-03-21 20:14:10,2026-03,segment_6,200_stab,461.529125,-33.257632,177.535485,-61.5901268193868,20115.3756177663,6583.07451397847,-35033.9946159426,40930.9905212458,409.309905212458,347.719778393072,0,normal,,normal_semisynthetic
4127,2026-03-21 20:14:30,2026-03,segment_6,200_stab,462.62203125,-34.525886,177.214535,-70.8325019253992,19569.8345680106,6634.25356794992,-36006.5901782523,41514.6514099272,415.146514099272,344.314012173873,0,normal,,normal_semisynthetic
4128,2026-03-21 20:14:40,2026-03,segment_6,200_stab,463.174,-35.158655,177.051614,-84.9686552489727,19293.1337733293,6658.72019894118,-36481.6638919571,41802.815285685,418.02815285685,333.059497607877,0,normal,,normal_semisynthetic
4129,2026-03-21 20:15:00,2026-03,segment_6,200_stab,464.29184375,-36.425829,176.719421,-67.8959595443049,18730.2197966119,6705.42337838047,-37412.8362498363,42373.3896752407,423.733896752407,355.837937208102,0,normal,,normal_semisynthetic
4130,2026-03-21 20:15:10,2026-03,segment_6,200_stab,464.8625,-37.065975,176.548434,-79.8751053276135,18441.4513192291,6727.78398463468,-37873.0734839728,42658.1750573768,426.581750573768,346.706645246155,0,normal,,normal_semisynthetic
4131,2026-03-21 20:15:30,2026-03,segment_6,200_stab,466.0006875,-38.330622,176.203919,-108.821838129009,17862.3687552821,6769.33772317811,-38762.427697437,43213.5852685143,432.135852685143,323.314014556133,0,normal,,normal_semisynthetic
4132,2026-03-21 20:15:50,2026-03,segment_6,200_stab,467.1513125,-39.594576,175.850088,-122.077524613109,17272.1661296661,6807.12039431858,-39625.1365731156,43758.6112589465,437.586112589465,315.508587976356,0,normal,,normal_semisynthetic
4133,2026-03-21 20:16:10,2026-03,segment_6,200_stab,468.315125,-40.860302,175.485425,-80.8974794560688,16669.5062031574,6840.84158294603,-40463.0497152053,44293.6557858486,442.936557858486,362.039078402417,0,normal,,normal_semisynthetic
4134,2026-03-21 20:16:30,2026-03,segment_6,200_stab,469.4811875,-42.117716,175.112032,-116.403347244484,16058.9606003033,6869.87127040648,-41269.8011037562,44813.8575663561,448.138575663561,331.735228419077,0,normal,,normal_semisynthetic
4135,2026-03-21 20:16:50,2026-03,segment_6,200_stab,470.66125,-43.38112,174.724705,-90.8197956696837,15433.1580037527,6894.11492438182,-42054.6289239884,45324.4194722198,453.244194722198,362.424399052515,0,normal,,normal_semisynthetic
4136,2026-03-21 20:17:00,2026-03,segment_6,200_stab,471.254625,-44.013551,174.525906,-116.17752487661,15115.069410642,6904.24790787608,-42437.7543052937,45575.179132269,455.75179132269,339.574266446081,0,normal,,normal_semisynthetic
4137,2026-03-21 20:17:20,2026-03,segment_6,200_stab,472.4356875,-45.267724,174.121251,-125.915345053477,14474.3369869316,6920.07013279245,-43178.1353554567,46062.4052197469,460.624052197469,334.708707143992,0,normal,,normal_semisynthetic
4138,2026-03-21 20:17:30,2026-03,segment_6,200_stab,473.03478125,-45.901979,173.911011,-101.167806100842,14145.0993055557,6925.76889052115,-43542.6400881458,46303.4730331834,463.034730331834,361.866924230992,0,normal,,normal_semisynthetic
4139,2026-03-21 20:17:50,2026-03,segment_6,200_stab,474.22071875,-47.154827,173.48381,-142.610857967802,13483.9931003871,6932.11073065493,-44242.7364079555,46768.4931762526,467.684931762526,325.074073794724,0,normal,,normal_semisynthetic
4140,2026-03-21 20:18:10,2026-03,segment_6,200_stab,475.41303125,-48.412118,173.037929,-117.860337434234,12805.5031975795,6931.3762002965,-44918.1360154805,47219.3162940598,472.193162940598,354.332825506364,0,normal,,normal_semisynthetic
4141,2026-03-21 20:18:30,2026-03,segment_6,200_stab,476.5981875,-49.661226,172.576242,-85.1715887172738,12115.6886314779,6922.90708391994,-45561.2896185671,47650.2640623792,476.502640623792,391.331051906518,0,normal,,normal_semisynthetic
4142,2026-03-21 20:18:40,2026-03,segment_6,200_stab,477.18946875,-50.284686,172.338251,-159.104967787663,11765.260746404,6915.55807675398,-45871.5827506974,47858.6293994919,478.586293994919,319.481326207255,0,normal,,normal_semisynthetic
4143,2026-03-21 20:19:00,2026-03,segment_6,200_stab,478.37340625,-51.534512,171.844715,-144.192830547495,11049.99077662,6894.04776419532,-46471.3271735726,48261.9357259074,482.619357259074,338.426526711579,0,normal,,normal_semisynthetic
4144,2026-03-21 20:19:10,2026-03,segment_6,200_stab,478.961375,-52.156352,171.59042,-122.02368322293,10687.5728612302,6879.75456012722,-46758.2912779284,48455.0620647965,484.550620647966,362.526937425036,0,normal,,normal_semisynthetic
4145,2026-03-21 20:19:30,2026-03,segment_6,200_stab,480.13621875,-53.402152,171.061941,-142.905124987897,9947.98960453815,6843.34313896694,-47309.3515298357,48825.9007562913,488.259007562913,345.353882575016,0,normal,,normal_semisynthetic
4146,2026-03-21 20:19:40,2026-03,segment_6,200_stab,480.72434375,-54.0278,170.786268,-146.0029315777,9569.60974749018,6820.88277162503,-47573.6583834298,49003.620728338,490.03620728338,344.033275705679,0,normal,,normal_semisynthetic
4147,2026-03-21 20:19:50,2026-03,segment_6,200_stab,481.30340625,-54.645424,170.5069,-141.792448905323,9191.42971854934,6795.79021951375,-47826.1107515423,49173.1838972977,491.731838972977,349.939390067654,0,normal,,normal_semisynthetic
4148,2026-03-21 20:20:10,2026-03,segment_6,200_stab,482.4631875,-55.887965,169.921436,-167.0566067195,8416.37735876325,6735.92118031504,-48307.514852685,49495.697118385,494.95697118385,327.90036446435,0,normal,,normal_semisynthetic
4149,2026-03-21 20:20:30,2026-03,segment_6,200_stab,483.612125,-57.127569,169.303106,-148.220829503429,7623.95676307299,6662.62033967646,-48750.7474105605,49791.0694764046,497.910694764046,349.689865260617,0,normal,,normal_semisynthetic
